x,y,potential
1.15789,-0.285714,-1.5512
1.15789,-0.275689,-1.55013
1.15789,-0.265664,-1.54911
1.15789,-0.255639,-1.54815
1.15789,-0.245614,-1.54724
1.15789,-0.235589,-1.54638
1.15789,-0.225564,-1.54557
1.15789,-0.215539,-1.54482
1.15789,-0.205514,-1.54411
1.15789,-0.195489,-1.54345
1.15789,-0.185464,-1.54285
1.15789,-0.175439,-1.54229
1.15789,-0.165414,-1.54178
1.15789,-0.155388,-1.54131
1.15789,-0.145363,-1.54089
1.15789,-0.135338,-1.54052
1.15789,-0.125313,-1.54018
1.15789,-0.115288,-1.53989
1.15789,-0.105263,-1.53964
1.15789,-0.0952381,-1.53942
1.15789,-0.085213,-1.53924
1.15789,-0.075188,-1.53909
1.15789,-0.0651629,-1.53897
1.15789,-0.0551378,-1.53888
1.15789,-0.0451128,-1.5388
1.15789,-0.0350877,-1.53875
1.15789,-0.0250627,-1.53871
1.15789,-0.0150376,-1.53869
1.15789,-0.00501253,-1.53868
1.15789,0.00501253,-1.53868
1.15789,0.0150376,-1.53869
1.15789,0.0250627,-1.53871
1.15789,0.0350877,-1.53875
1.15789,0.0451128,-1.5388
1.15789,0.0551378,-1.53888
1.15789,0.0651629,-1.53897
1.15789,0.075188,-1.53909
1.15789,0.085213,-1.53924
1.15789,0.0952381,-1.53942
1.15789,0.105263,-1.53964
1.15789,0.115288,-1.53989
1.15789,0.125313,-1.54018
1.15789,0.135338,-1.54052
1.15789,0.145363,-1.54089
1.15789,0.155388,-1.54131
1.15789,0.165414,-1.54178
1.15789,0.175439,-1.54229
1.15789,0.185464,-1.54285
1.15789,0.195489,-1.54345
1.15789,0.205514,-1.54411
1.15789,0.215539,-1.54482
1.15789,0.225564,-1.54557
1.15789,0.235589,-1.54638
1.15789,0.245614,-1.54724
1.15789,0.255639,-1.54815
1.15789,0.265664,-1.54911
1.15789,0.275689,-1.55013
1.15789,0.285714,-1.5512
1.15789,0.295739,-1.55233
1.15789,0.305764,-1.55351
1.15789,0.315789,-1.55475
1.15789,0.325815,-1.55605
1.15789,0.33584,-1.55741
1.15789,0.345865,-1.55882
1.15789,0.35589,-1.5603
1.15789,0.365915,-1.56184
1.15789,0.37594,-1.56344
1.15789,0.385965,-1.5651
1.15789,0.39599,-1.56683
1.15789,0.406015,-1.56862
1.15789,0.41604,-1.57048
1.15789,0.426065,-1.57241
1.15789,0.43609,-1.5744
1.15789,0.446115,-1.57646
1.15789,0.45614,-1.57859
1.15789,0.466165,-1.5808
1.15789,0.47619,-1.58307
1.15789,0.486216,-1.58542
1.15789,0.496241,-1.58784
1.15789,0.506266,-1.59034
1.15789,0.516291,-1.59291
1.15789,0.526316,-1.59556
1.15789,0.536341,-1.59829
1.15789,0.546366,-1.60109
1.15789,0.556391,-1.60398
1.15789,0.566416,-1.60695
1.15789,0.576441,-1.61
1.15789,0.586466,-1.61313
1.15789,0.596491,-1.61634
1.15789,0.606516,-1.61964
1.15789,0.616541,-1.62302
1.15789,0.626566,-1.62649
1.15789,0.636591,-1.63005
1.15789,0.646617,-1.6337
1.15789,0.656642,-1.63743
1.15789,0.666667,-1.64125
1.15789,0.676692,-1.64517
1.15789,0.686717,-1.64917
1.15789,0.696742,-1.65327
1.15789,0.706767,-1.65746
1.15789,0.716792,-1.66175
1.15789,0.726817,-1.66612
1.15789,0.736842,-1.6706
1.15789,0.746867,-1.67516
1.15789,0.756892,-1.67983
1.15789,0.766917,-1.68459
1.15789,0.776942,-1.68945
1.15789,0.786967,-1.69441
1.15789,0.796992,-1.69946
1.15789,0.807018,-1.70462
1.15789,0.817043,-1.70988
1.15789,0.827068,-1.71523
1.15789,0.837093,-1.72069
1.15789,0.847118,-1.72625
1.15789,0.857143,-1.73191
1.15789,0.867168,-1.73768
1.15789,0.877193,-1.74355
1.15789,0.887218,-1.74952
1.15789,0.897243,-1.7556
1.15789,0.907268,-1.76178
1.15789,0.917293,-1.76806
1.15789,0.927318,-1.77446
1.15789,0.937343,-1.78095
1.15789,0.947368,-1.78756
1.15789,0.957393,-1.79427
1.15789,0.967419,-1.80109
1.15789,0.977444,-1.80801
1.15789,0.987469,-1.81505
1.15789,0.997494,-1.82219
1.15789,1.00752,-1.82944
1.15789,1.01754,-1.8368
1.15789,1.02757,-1.84427
1.15789,1.03759,-1.85184
1.15789,1.04762,-1.85953
1.15789,1.05764,-1.86733
1.15789,1.06767,-1.87523
1.15789,1.07769,-1.88325
1.15789,1.08772,-1.89138
1.15789,1.09774,-1.89962
1.15789,1.10777,-1.90797
1.15789,1.11779,-1.91643
1.15789,1.12782,-1.925
1.15789,1.13784,-1.93368
1.15789,1.14787,-1.94248
1.15789,1.15789,-1.95138
1.15789,1.16792,-1.9604
1.15789,1.17794,-1.96954
1.15789,1.18797,-1.97878
1.15789,1.19799,-1.98813
1.15789,1.20802,-1.9976
1.15789,1.21805,-2.00718
1.15789,1.22807,-2.01688
1.15789,1.2381,-2.02669
1.15789,1.24812,-2.0366
1.15789,1.25815,-2.04664
1.15789,1.26817,-2.05678
1.15789,1.2782,-2.06704
1.15789,1.28822,-2.07741
1.15789,1.29825,-2.0879
1.15789,1.30827,-2.0985
1.15789,1.3183,-2.10921
1.15789,1.32832,-2.12004
1.15789,1.33835,-2.13098
1.15789,1.34837,-2.14203
1.15789,1.3584,-2.15319
1.15789,1.36842,-2.16447
1.15789,1.37845,-2.17587
1.15789,1.38847,-2.18737
1.15789,1.3985,-2.199
1.15789,1.40852,-2.21073
1.15789,1.41855,-2.22258
1.15789,1.42857,-2.23454
1.15789,1.4386,-2.24661
1.15789,1.44862,-2.2588
1.15789,1.45865,-2.2711
1.15789,1.46867,-2.28352
1.15789,1.4787,-2.29605
1.15789,1.48872,-2.30869
1.15789,1.49875,-2.32145
1.15789,1.50877,-2.33432
1.15789,1.5188,-2.3473
1.15789,1.52882,-2.3604
1.15789,1.53885,-2.37361
1.15789,1.54887,-2.38693
1.15789,1.5589,-2.40037
1.15789,1.56892,-2.41392
1.15789,1.57895,-2.42759
1.15789,1.58897,-2.44136
1.15789,1.599,-2.45525
1.15789,1.60902,-2.46926
1.15789,1.61905,-2.48337
1.15789,1.62907,-2.4976
1.15789,1.6391,-2.51195
1.15789,1.64912,-2.5264
1.15789,1.65915,-2.54097
1.15789,1.66917,-2.55565
1.15789,1.6792,-2.57044
1.15789,1.68922,-2.58535
1.15789,1.69925,-2.60037
1.15789,1.70927,-2.6155
1.15789,1.7193,-2.63075
1.15789,1.72932,-2.64611
1.15789,1.73935,-2.66157
1.15789,1.74937,-2.67716
1.15789,1.7594,-2.69285
1.15789,1.76942,-2.70866
1.15789,1.77945,-2.72458
1.15789,1.78947,-2.74061
1.15789,1.7995,-2.75675
1.15789,1.80952,-2.77301
1.15789,1.81955,-2.78937
1.15789,1.82957,-2.80585
1.15789,1.8396,-2.82244
1.15789,1.84962,-2.83914
1.15789,1.85965,-2.85596
1.15789,1.86967,-2.87288
1.15789,1.8797,-2.88992
1.15789,1.88972,-2.90707
1.15789,1.89975,-2.92433
1.15789,1.90977,-2.9417
1.15789,1.9198,-2.95919
1.15789,1.92982,-2.97678
1.15789,1.93985,-2.99448
1.15789,1.94987,-3.0123
1.15789,1.9599,-3.03023
1.15789,1.96992,-3.04827
1.15789,1.97995,-3.06642
1.15789,1.98997,-3.08467
1.15789,2,-3.10305
1.16792,-2,-3.11376
1.16792,-1.98997,-3.09538
1.16792,-1.97995,-3.07711
1.16792,-1.96992,-3.05895
1.16792,-1.9599,-3.0409
1.16792,-1.94987,-3.02296
1.16792,-1.93985,-3.00514
1.16792,-1.92982,-2.98742
1.16792,-1.9198,-2.96981
1.16792,-1.90977,-2.95232
1.16792,-1.89975,-2.93494
1.16792,-1.88972,-2.91766
1.16792,-1.8797,-2.9005
1.16792,-1.86967,-2.88345
1.16792,-1.85965,-2.86651
1.16792,-1.84962,-2.84969
1.16792,-1.8396,-2.83297
1.16792,-1.82957,-2.81637
1.16792,-1.81955,-2.79987
1.16792,-1.80952,-2.78349
1.16792,-1.7995,-2.76722
1.16792,-1.78947,-2.75107
1.16792,-1.77945,-2.73502
1.16792,-1.76942,-2.71909
1.16792,-1.7594,-2.70327
1.16792,-1.74937,-2.68756
1.16792,-1.73935,-2.67196
1.16792,-1.72932,-2.65648
1.16792,-1.7193,-2.6411
1.16792,-1.70927,-2.62584
1.16792,-1.69925,-2.61069
1.16792,-1.68922,-2.59566
1.16792,-1.6792,-2.58074
1.16792,-1.66917,-2.56593
1.16792,-1.65915,-2.55123
1.16792,-1.64912,-2.53664
1.16792,-1.6391,-2.52217
1.16792,-1.62907,-2.50781
1.16792,-1.61905,-2.49356
1.16792,-1.60902,-2.47943
1.16792,-1.599,-2.4654
1.16792,-1.58897,-2.4515
1.16792,-1.57895,-2.4377
1.16792,-1.56892,-2.42402
1.16792,-1.5589,-2.41045
1.16792,-1.54887,-2.39699
1.16792,-1.53885,-2.38365
1.16792,-1.52882,-2.37041
1.16792,-1.5188,-2.3573
1.16792,-1.50877,-2.34429
1.16792,-1.49875,-2.3314
1.16792,-1.48872,-2.31862
1.16792,-1.4787,-2.30596
1.16792,-1.46867,-2.29341
1.16792,-1.45865,-2.28097
1.16792,-1.44862,-2.26864
1.16792,-1.4386,-2.25643
1.16792,-1.42857,-2.24433
1.16792,-1.41855,-2.23235
1.16792,-1.40852,-2.22048
1.16792,-1.3985,-2.20872
1.16792,-1.38847,-2.19707
1.16792,-1.37845,-2.18554
1.16792,-1.36842,-2.17412
1.16792,-1.3584,-2.16282
1.16792,-1.34837,-2.15162
1.16792,-1.33835,-2.14054
1.16792,-1.32832,-2.12958
1.16792,-1.3183,-2.11873
1.16792,-1.30827,-2.10799
1.16792,-1.29825,-2.09736
1.16792,-1.28822,-2.08684
1.16792,-1.2782,-2.07644
1.16792,-1.26817,-2.06616
1.16792,-1.25815,-2.05598
1.16792,-1.24812,-2.04592
1.16792,-1.2381,-2.03597
1.16792,-1.22807,-2.02613
1.16792,-1.21805,-2.0164
1.16792,-1.20802,-2.00679
1.16792,-1.19799,-1.99729
1.16792,-1.18797,-1.9879
1.16792,-1.17794,-1.97863
1.16792,-1.16792,-1.96946
1.16792,-1.15789,-1.96041
1.16792,-1.14787,-1.95147
1.16792,-1.13784,-1.94264
1.16792,-1.12782,-1.93392
1.16792,-1.11779,-1.92531
1.16792,-1.10777,-1.91681
1.16792,-1.09774,-1.90843
1.16792,-1.08772,-1.90015
1.16792,-1.07769,-1.89199
1.16792,-1.06767,-1.88393
1.16792,-1.05764,-1.87599
1.16792,-1.04762,-1.86815
1.16792,-1.03759,-1.86042
1.16792,-1.02757,-1.85281
1.16792,-1.01754,-1.8453
1.16792,-1.00752,-1.8379
1.16792,-0.997494,-1.83061
1.16792,-0.987469,-1.82343
1.16792,-0.977444,-1.81635
1.16792,-0.967419,-1.80938
1.16792,-0.957393,-1.80252
1.16792,-0.947368,-1.79577
1.16792,-0.937343,-1.78912
1.16792,-0.927318,-1.78258
1.16792,-0.917293,-1.77614
1.16792,-0.907268,-1.76981
1.16792,-0.897243,-1.76358
1.16792,-0.887218,-1.75746
1.16792,-0.877193,-1.75144
1.16792,-0.867168,-1.74552
1.16792,-0.857143,-1.73971
1.16792,-0.847118,-1.734
1.16792,-0.837093,-1.72839
1.16792,-0.827068,-1.72288
1.16792,-0.817043,-1.71748
1.16792,-0.807018,-1.71217
1.16792,-0.796992,-1.70697
1.16792,-0.786967,-1.70186
1.16792,-0.776942,-1.69685
1.16792,-0.766917,-1.69194
1.16792,-0.756892,-1.68713
1.16792,-0.746867,-1.68241
1.16792,-0.736842,-1.67779
1.16792,-0.726817,-1.67327
1.16792,-0.716792,-1.66884
1.16792,-0.706767,-1.6645
1.16792,-0.696742,-1.66026
1.16792,-0.686717,-1.6561
1.16792,-0.676692,-1.65205
1.16792,-0.666667,-1.64808
1.16792,-0.656642,-1.6442
1.16792,-0.646617,-1.64041
1.16792,-0.636591,-1.63671
1.16792,-0.626566,-1.6331
1.16792,-0.616541,-1.62957
1.16792,-0.606516,-1.62613
1.16792,-0.596491,-1.62278
1.16792,-0.586466,-1.61951
1.16792,-0.576441,-1.61633
1.16792,-0.566416,-1.61322
1.16792,-0.556391,-1.6102
1.16792,-0.546366,-1.60726
1.16792,-0.536341,-1.6044
1.16792,-0.526316,-1.60162
1.16792,-0.516291,-1.59891
1.16792,-0.506266,-1.59628
1.16792,-0.496241,-1.59373
1.16792,-0.486216,-1.59126
1.16792,-0.47619,-1.58886
1.16792,-0.466165,-1.58653
1.16792,-0.45614,-1.58427
1.16792,-0.446115,-1.58208
1.16792,-0.43609,-1.57997
1.16792,-0.426065,-1.57792
1.16792,-0.41604,-1.57595
1.16792,-0.406015,-1.57404
1.16792,-0.39599,-1.57219
1.16792,-0.385965,-1.57042
1.16792,-0.37594,-1.5687
1.16792,-0.365915,-1.56705
1.16792,-0.35589,-1.56547
1.16792,-0.345865,-1.56394
1.16792,-0.33584,-1.56248
1.16792,-0.325815,-1.56107
1.16792,-0.315789,-1.55973
1.16792,-0.305764,-1.55844
1.16792,-0.295739,-1.55721
1.16792,-0.285714,-1.55604
1.16792,-0.275689,-1.55493
1.16792,-0.265664,-1.55386
1.16792,-0.255639,-1.55286
1.16792,-0.245614,-1.55191
1.16792,-0.235589,-1.55101
1.16792,-0.225564,-1.55016
1.16792,-0.215539,-1.54936
1.16792,-0.205514,-1.54862
1.16792,-0.195489,-1.54792
1.16792,-0.185464,-1.54728
1.16792,-0.175439,-1.54668
1.16792,-0.165414,-1.54613
1.16792,-0.155388,-1.54563
1.16792,-0.145363,-1.54517
1.16792,-0.135338,-1.54476
1.16792,-0.125313,-1.54439
1.16792,-0.115288,-1.54406
1.16792,-0.105263,-1.54377
1.16792,-0.0952381,-1.54352
1.16792,-0.085213,-1.5433
1.16792,-0.075188,-1.54312
1.16792,-0.0651629,-1.54297
1.16792,-0.0551378,-1.54285
1.16792,-0.0451128,-1.54275
1.16792,-0.0350877,-1.54268
1.16792,-0.0250627,-1.54262
1.16792,-0.0150376,-1.54259
1.16792,-0.00501253,-1.54257
1.16792,0.00501253,-1.54257
1.16792,0.0150376,-1.54259
1.16792,0.0250627,-1.54262
1.16792,0.0350877,-1.54268
1.16792,0.0451128,-1.54275
1.16792,0.0551378,-1.54285
1.16792,0.0651629,-1.54297
1.16792,0.075188,-1.54312
1.16792,0.085213,-1.5433
1.16792,0.0952381,-1.54352
1.16792,0.105263,-1.54377
1.16792,0.115288,-1.54406
1.16792,0.125313,-1.54439
1.16792,0.135338,-1.54476
1.16792,0.145363,-1.54517
1.16792,0.155388,-1.54563
1.16792,0.165414,-1.54613
1.16792,0.175439,-1.54668
1.16792,0.185464,-1.54728
1.16792,0.195489,-1.54792
1.16792,0.205514,-1.54862
1.16792,0.215539,-1.54936
1.16792,0.225564,-1.55016
1.16792,0.235589,-1.55101
1.16792,0.245614,-1.55191
1.16792,0.255639,-1.55286
1.16792,0.265664,-1.55386
1.16792,0.275689,-1.55493
1.16792,0.285714,-1.55604
1.16792,0.295739,-1.55721
1.16792,0.305764,-1.55844
1.16792,0.315789,-1.55973
1.16792,0.325815,-1.56107
1.16792,0.33584,-1.56248
1.16792,0.345865,-1.56394
1.16792,0.35589,-1.56547
1.16792,0.365915,-1.56705
1.16792,0.37594,-1.5687
1.16792,0.385965,-1.57042
1.16792,0.39599,-1.57219
1.16792,0.406015,-1.57404
1.16792,0.41604,-1.57595
1.16792,0.426065,-1.57792
1.16792,0.43609,-1.57997
1.16792,0.446115,-1.58208
1.16792,0.45614,-1.58427
1.16792,0.466165,-1.58653
1.16792,0.47619,-1.58886
1.16792,0.486216,-1.59126
1.16792,0.496241,-1.59373
1.16792,0.506266,-1.59628
1.16792,0.516291,-1.59891
1.16792,0.526316,-1.60162
1.16792,0.536341,-1.6044
1.16792,0.546366,-1.60726
1.16792,0.556391,-1.6102
1.16792,0.566416,-1.61322
1.16792,0.576441,-1.61633
1.16792,0.586466,-1.61951
1.16792,0.596491,-1.62278
1.16792,0.606516,-1.62613
1.16792,0.616541,-1.62957
1.16792,0.626566,-1.6331
1.16792,0.636591,-1.63671
1.16792,0.646617,-1.64041
1.16792,0.656642,-1.6442
1.16792,0.666667,-1.64808
1.16792,0.676692,-1.65205
1.16792,0.686717,-1.6561
1.16792,0.696742,-1.66026
1.16792,0.706767,-1.6645
1.16792,0.716792,-1.66884
1.16792,0.726817,-1.67327
1.16792,0.736842,-1.67779
1.16792,0.746867,-1.68241
1.16792,0.756892,-1.68713
1.16792,0.766917,-1.69194
1.16792,0.776942,-1.69685
1.16792,0.786967,-1.70186
1.16792,0.796992,-1.70697
1.16792,0.807018,-1.71217
1.16792,0.817043,-1.71748
1.16792,0.827068,-1.72288
1.16792,0.837093,-1.72839
1.16792,0.847118,-1.734
1.16792,0.857143,-1.73971
1.16792,0.867168,-1.74552
1.16792,0.877193,-1.75144
1.16792,0.887218,-1.75746
1.16792,0.897243,-1.76358
1.16792,0.907268,-1.76981
1.16792,0.917293,-1.77614
1.16792,0.927318,-1.78258
1.16792,0.937343,-1.78912
1.16792,0.947368,-1.79577
1.16792,0.957393,-1.80252
1.16792,0.967419,-1.80938
1.16792,0.977444,-1.81635
1.16792,0.987469,-1.82343
1.16792,0.997494,-1.83061
1.16792,1.00752,-1.8379
1.16792,1.01754,-1.8453
1.16792,1.02757,-1.85281
1.16792,1.03759,-1.86042
1.16792,1.04762,-1.86815
1.16792,1.05764,-1.87599
1.16792,1.06767,-1.88393
1.16792,1.07769,-1.89199
1.16792,1.08772,-1.90015
1.16792,1.09774,-1.90843
1.16792,1.10777,-1.91681
1.16792,1.11779,-1.92531
1.16792,1.12782,-1.93392
1.16792,1.13784,-1.94264
1.16792,1.14787,-1.95147
1.16792,1.15789,-1.96041
1.16792,1.16792,-1.96946
1.16792,1.17794,-1.97863
1.16792,1.18797,-1.9879
1.16792,1.19799,-1.99729
1.16792,1.20802,-2.00679
1.16792,1.21805,-2.0164
1.16792,1.22807,-2.02613
1.16792,1.2381,-2.03597
1.16792,1.24812,-2.04592
1.16792,1.25815,-2.05598
1.16792,1.26817,-2.06616
1.16792,1.2782,-2.07644
1.16792,1.28822,-2.08684
1.16792,1.29825,-2.09736
1.16792,1.30827,-2.10799
1.16792,1.3183,-2.11873
1.16792,1.32832,-2.12958
1.16792,1.33835,-2.14054
1.16792,1.34837,-2.15162
1.16792,1.3584,-2.16282
1.16792,1.36842,-2.17412
1.16792,1.37845,-2.18554
1.16792,1.38847,-2.19707
1.16792,1.3985,-2.20872
1.16792,1.40852,-2.22048
1.16792,1.41855,-2.23235
1.16792,1.42857,-2.24433
1.16792,1.4386,-2.25643
1.16792,1.44862,-2.26864
1.16792,1.45865,-2.28097
1.16792,1.46867,-2.29341
1.16792,1.4787,-2.30596
1.16792,1.48872,-2.31862
1.16792,1.49875,-2.3314
1.16792,1.50877,-2.34429
1.16792,1.5188,-2.3573
1.16792,1.52882,-2.37041
1.16792,1.53885,-2.38365
1.16792,1.54887,-2.39699
1.16792,1.5589,-2.41045
1.16792,1.56892,-2.42402
1.16792,1.57895,-2.4377
1.16792,1.58897,-2.4515
1.16792,1.599,-2.4654
1.16792,1.60902,-2.47943
1.16792,1.61905,-2.49356
1.16792,1.62907,-2.50781
1.16792,1.6391,-2.52217
1.16792,1.64912,-2.53664
1.16792,1.65915,-2.55123
1.16792,1.66917,-2.56593
1.16792,1.6792,-2.58074
1.16792,1.68922,-2.59566
1.16792,1.69925,-2.61069
1.16792,1.70927,-2.62584
1.16792,1.7193,-2.6411
1.16792,1.72932,-2.65648
1.16792,1.73935,-2.67196
1.16792,1.74937,-2.68756
1.16792,1.7594,-2.70327
1.16792,1.76942,-2.71909
1.16792,1.77945,-2.73502
1.16792,1.78947,-2.75107
1.16792,1.7995,-2.76722
1.16792,1.80952,-2.78349
1.16792,1.81955,-2.79987
1.16792,1.82957,-2.81637
1.16792,1.8396,-2.83297
1.16792,1.84962,-2.84969
1.16792,1.85965,-2.86651
1.16792,1.86967,-2.88345
1.16792,1.8797,-2.9005
1.16792,1.88972,-2.91766
1.16792,1.89975,-2.93494
1.16792,1.90977,-2.95232
1.16792,1.9198,-2.96981
1.16792,1.92982,-2.98742
1.16792,1.93985,-3.00514
1.16792,1.94987,-3.02296
1.16792,1.9599,-3.0409
1.16792,1.96992,-3.05895
1.16792,1.97995,-3.07711
1.16792,1.98997,-3.09538
1.16792,2,-3.11376
1.17794,-2,-3.12458
1.17794,-1.98997,-3.10619
1.17794,-1.97995,-3.08791
1.17794,-1.96992,-3.06973
1.17794,-1.9599,-3.05167
1.17794,-1.94987,-3.03372
1.17794,-1.93985,-3.01589
1.17794,-1.92982,-2.99816
1.17794,-1.9198,-2.98054
1.17794,-1.90977,-2.96303
1.17794,-1.89975,-2.94564
1.17794,-1.88972,-2.92835
1.17794,-1.8797,-2.91118
1.17794,-1.86967,-2.89412
1.17794,-1.85965,-2.87717
1.17794,-1.84962,-2.86033
1.17794,-1.8396,-2.8436
1.17794,-1.82957,-2.82698
1.17794,-1.81955,-2.81047
1.17794,-1.80952,-2.79408
1.17794,-1.7995,-2.7778
1.17794,-1.78947,-2.76163
1.17794,-1.77945,-2.74557
1.17794,-1.76942,-2.72962
1.17794,-1.7594,-2.71378
1.17794,-1.74937,-2.69806
1.17794,-1.73935,-2.68245
1.17794,-1.72932,-2.66695
1.17794,-1.7193,-2.65156
1.17794,-1.70927,-2.63628
1.17794,-1.69925,-2.62112
1.17794,-1.68922,-2.60607
1.17794,-1.6792,-2.59113
1.17794,-1.66917,-2.5763
1.17794,-1.65915,-2.56158
1.17794,-1.64912,-2.54698
1.17794,-1.6391,-2.53249
1.17794,-1.62907,-2.51811
1.17794,-1.61905,-2.50385
1.17794,-1.60902,-2.4897
1.17794,-1.599,-2.47566
1.17794,-1.58897,-2.46173
1.17794,-1.57895,-2.44791
1.17794,-1.56892,-2.43421
1.17794,-1.5589,-2.42062
1.17794,-1.54887,-2.40715
1.17794,-1.53885,-2.39378
1.17794,-1.52882,-2.38053
1.17794,-1.5188,-2.36739
1.17794,-1.50877,-2.35437
1.17794,-1.49875,-2.34146
1.17794,-1.48872,-2.32866
1.17794,-1.4787,-2.31597
1.17794,-1.46867,-2.3034
1.17794,-1.45865,-2.29094
1.17794,-1.44862,-2.27859
1.17794,-1.4386,-2.26635
1.17794,-1.42857,-2.25423
1.17794,-1.41855,-2.24222
1.17794,-1.40852,-2.23033
1.17794,-1.3985,-2.21854
1.17794,-1.38847,-2.20687
1.17794,-1.37845,-2.19532
1.17794,-1.36842,-2.18387
1.17794,-1.3584,-2.17254
1.17794,-1.34837,-2.16132
1.17794,-1.33835,-2.15022
1.17794,-1.32832,-2.13923
1.17794,-1.3183,-2.12835
1.17794,-1.30827,-2.11758
1.17794,-1.29825,-2.10692
1.17794,-1.28822,-2.09638
1.17794,-1.2782,-2.08595
1.17794,-1.26817,-2.07564
1.17794,-1.25815,-2.06543
1.17794,-1.24812,-2.05534
1.17794,-1.2381,-2.04536
1.17794,-1.22807,-2.03549
1.17794,-1.21805,-2.02573
1.17794,-1.20802,-2.01609
1.17794,-1.19799,-2.00656
1.17794,-1.18797,-1.99714
1.17794,-1.17794,-1.98783
1.17794,-1.16792,-1.97863
1.17794,-1.15789,-1.96954
1.17794,-1.14787,-1.96057
1.17794,-1.13784,-1.9517
1.17794,-1.12782,-1.94295
1.17794,-1.11779,-1.93431
1.17794,-1.10777,-1.92578
1.17794,-1.09774,-1.91735
1.17794,-1.08772,-1.90904
1.17794,-1.07769,-1.90084
1.17794,-1.06767,-1.89275
1.17794,-1.05764,-1.88476
1.17794,-1.04762,-1.87689
1.17794,-1.03759,-1.86913
1.17794,-1.02757,-1.86147
1.17794,-1.01754,-1.85392
1.17794,-1.00752,-1.84648
1.17794,-0.997494,-1.83915
1.17794,-0.987469,-1.83193
1.17794,-0.977444,-1.82481
1.17794,-0.967419,-1.8178
1.17794,-0.957393,-1.8109
1.17794,-0.947368,-1.8041
1.17794,-0.937343,-1.79741
1.17794,-0.927318,-1.79082
1.17794,-0.917293,-1.78434
1.17794,-0.907268,-1.77796
1.17794,-0.897243,-1.77169
1.17794,-0.887218,-1.76552
1.17794,-0.877193,-1.75946
1.17794,-0.867168,-1.7535
1.17794,-0.857143,-1.74764
1.17794,-0.847118,-1.74188
1.17794,-0.837093,-1.73623
1.17794,-0.827068,-1.73067
1.17794,-0.817043,-1.72522
1.17794,-0.807018,-1.71986
1.17794,-0.796992,-1.71461
1.17794,-0.786967,-1.70945
1.17794,-0.776942,-1.70439
1.17794,-0.766917,-1.69943
1.17794,-0.756892,-1.69457
1.17794,-0.746867,-1.6898
1.17794,-0.736842,-1.68513
1.17794,-0.726817,-1.68055
1.17794,-0.716792,-1.67607
1.17794,-0.706767,-1.67168
1.17794,-0.696742,-1.66739
1.17794,-0.686717,-1.66318
1.17794,-0.676692,-1.65907
1.17794,-0.666667,-1.65505
1.17794,-0.656642,-1.65112
1.17794,-0.646617,-1.64728
1.17794,-0.636591,-1.64353
1.17794,-0.626566,-1.63986
1.17794,-0.616541,-1.63628
1.17794,-0.606516,-1.63279
1.17794,-0.596491,-1.62938
1.17794,-0.586466,-1.62606
1.17794,-0.576441,-1.62282
1.17794,-0.566416,-1.61966
1.17794,-0.556391,-1.61659
1.17794,-0.546366,-1.61359
1.17794,-0.536341,-1.61068
1.17794,-0.526316,-1.60784
1.17794,-0.516291,-1.60509
1.17794,-0.506266,-1.60241
1.17794,-0.496241,-1.5998
1.17794,-0.486216,-1.59727
1.17794,-0.47619,-1.59482
1.17794,-0.466165,-1.59244
1.17794,-0.45614,-1.59013
1.17794,-0.446115,-1.58789
1.17794,-0.43609,-1.58573
1.17794,-0.426065,-1.58363
1.17794,-0.41604,-1.5816
1.17794,-0.406015,-1.57964
1.17794,-0.39599,-1.57775
1.17794,-0.385965,-1.57592
1.17794,-0.37594,-1.57416
1.17794,-0.365915,-1.57246
1.17794,-0.35589,-1.57083
1.17794,-0.345865,-1.56926
1.17794,-0.33584,-1.56775
1.17794,-0.325815,-1.5663
1.17794,-0.315789,-1.56491
1.17794,-0.305764,-1.56357
1.17794,-0.295739,-1.5623
1.17794,-0.285714,-1.56109
1.17794,-0.275689,-1.55993
1.17794,-0.265664,-1.55883
1.17794,-0.255639,-1.55778
1.17794,-0.245614,-1.55679
1.17794,-0.235589,-1.55585
1.17794,-0.225564,-1.55496
1.17794,-0.215539,-1.55413
1.17794,-0.205514,-1.55334
1.17794,-0.195489,-1.55261
1.17794,-0.185464,-1.55193
1.17794,-0.175439,-1.55129
1.17794,-0.165414,-1.55071
1.17794,-0.155388,-1.55017
1.17794,-0.145363,-1.54968
1.17794,-0.135338,-1.54923
1.17794,-0.125313,-1.54882
1.17794,-0.115288,-1.54846
1.17794,-0.105263,-1.54814
1.17794,-0.0952381,-1.54786
1.17794,-0.085213,-1.54761
1.17794,-0.075188,-1.5474
1.17794,-0.0651629,-1.54722
1.17794,-0.0551378,-1.54708
1.17794,-0.0451128,-1.54696
1.17794,-0.0350877,-1.54687
1.17794,-0.0250627,-1.5468
1.17794,-0.0150376,-1.54675
1.17794,-0.00501253,-1.54673
1.17794,0.00501253,-1.54673
1.17794,0.0150376,-1.54675
1.17794,0.0250627,-1.5468
1.17794,0.0350877,-1.54687
1.17794,0.0451128,-1.54696
1.17794,0.0551378,-1.54708
1.17794,0.0651629,-1.54722
1.17794,0.075188,-1.5474
1.17794,0.085213,-1.54761
1.17794,0.0952381,-1.54786
1.17794,0.105263,-1.54814
1.17794,0.115288,-1.54846
1.17794,0.125313,-1.54882
1.17794,0.135338,-1.54923
1.17794,0.145363,-1.54968
1.17794,0.155388,-1.55017
1.17794,0.165414,-1.55071
