x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.884629,0.203156,0,0,0,0,0.884629,-0.203156,0
-0.878954,0.207505,0,0,0,0,0.878954,-0.207505,0
-0.873129,0.211818,0,0,0,0,0.873129,-0.211818,0
-0.867154,0.216095,0,0,0,0,0.867154,-0.216095,0
-0.861027,0.220334,0,0,0,0,0.861027,-0.220334,0
-0.854747,0.224534,0,0,0,0,0.854747,-0.224534,0
-0.848312,0.228693,0,0,0,0,0.848312,-0.228693,0
-0.84172,0.23281,0,0,0,0,0.84172,-0.23281,0
-0.834971,0.236883,0,0,0,0,0.834971,-0.236883,0
-0.828062,0.240911,0,0,0,0,0.828062,-0.240911,0
-0.820991,0.244892,0,0,0,0,0.820991,-0.244892,0
-0.813758,0.248824,0,0,0,0,0.813758,-0.248824,0
-0.806359,0.252706,0,0,0,0,0.806359,-0.252706,0
-0.798793,0.256535,0,0,0,0,0.798793,-0.256535,0
-0.791058,0.260311,0,0,0,0,0.791058,-0.260311,0
-0.783152,0.264029,0,0,0,0,0.783152,-0.264029,0
-0.775072,0.26769,0,0,0,0,0.775072,-0.26769,0
-0.766817,0.271289,0,0,0,0,0.766817,-0.271289,0
-0.758384,0.274826,0,0,0,0,0.758384,-0.274826,0
-0.74977,0.278297,0,0,0,0,0.74977,-0.278297,0
-0.740973,0.2817,0,0,0,0,0.740973,-0.2817,0
-0.731989,0.285033,0,0,0,0,0.731989,-0.285033,0
-0.722818,0.288292,0,0,0,0,0.722818,-0.288292,0
-0.713454,0.291474,0,0,0,0,0.713454,-0.291474,0
-0.703895,0.294577,0,0,0,0,0.703895,-0.294577,0
-0.694139,0.297597,0,0,0,0,0.694139,-0.297597,0
-0.684181,0.30053,0,0,0,0,0.684181,-0.30053,0
-0.674018,0.303374,0,0,0,0,0.674018,-0.303374,0
-0.663646,0.306123,0,0,0,0,0.663646,-0.306123,0
-0.653062,0.308775,0,0,0,0,0.653062,-0.308775,0
-0.642261,0.311324,0,0,0,0,0.642261,-0.311324,0
-0.63124,0.313766,0,0,0,0,0.63124,-0.313766,0
-0.619993,0.316096,0,0,0,0,0.619993,-0.316096,0
-0.608516,0.318309,0,0,0,0,0.608516,-0.318309,0
-0.596805,0.320399,0,0,0,0,0.596805,-0.320399,0
-0.584853,0.32236,0,0,0,0,0.584853,-0.32236,0
-0.572656,0.324186,0,0,0,0,0.572656,-0.324186,0
-0.560207,0.325869,0,0,0,0,0.560207,-0.325869,0
-0.547502,0.327403,0,0,0,0,0.547502,-0.327403,0
-0.534532,0.328779,0,0,0,0,0.534532,-0.328779,0
-0.521293,0.329989,0,0,0,0,0.521293,-0.329989,0
-0.507775,0.331023,0,0,0,0,0.507775,-0.331023,0
-0.493973,0.331871,0,0,0,0,0.493973,-0.331871,0
-0.479878,0.332522,0,0,0,0,0.479878,-0.332522,0
-0.465481,0.332964,0,0,0,0,0.465481,-0.332964,0
-0.450774,0.333184,0,0,0,0,0.450774,-0.333184,0
-0.435747,0.333168,0,0,0,0,0.435747,-0.333168,0
-0.420389,0.332899,0,0,0,0,0.420389,-0.332899,0
-0.404691,0.33236,0,0,0,0,0.404691,-0.33236,0
-0.388641,0.331531,0,0,0,0,0.388641,-0.331531,0
-0.372226,0.330392,0,0,0,0,0.372226,-0.330392,0
-0.355434,0.328917,0,0,0,0,0.355434,-0.328917,0
-0.33825,0.32708,0,0,0,0,0.33825,-0.32708,0
-0.32066,0.32485,0,0,0,0,0.32066,-0.32485,0
-0.302649,0.322193,0,0,0,0,0.302649,-0.322193,0
-0.2842,0.319069,0,0,0,0,0.2842,-0.319069,0
-0.265295,0.315433,0,0,0,0,0.265295,-0.315433,0
-0.245917,0.311234,0,0,0,0,0.245917,-0.311234,0
-0.226046,0.30641,0,0,0,0,0.226046,-0.30641,0
-0.205663,0.300891,0,0,0,0,0.205663,-0.300891,0
-0.18475,0.294595,0,0,0,0,0.18475,-0.294595,0
-0.163287,0.28742,0,0,0,0,0.163287,-0.28742,0
-0.14126,0.279249,0,0,0,0,0.14126,-0.279249,0
-0.118657,0.269937,0,0,0,0,0.118657,-0.269937,0
-0.0954769,0.259305,0,0,0,0,0.0954769,-0.259305,0
-0.0717333,0.247132,0,0,0,0,0.0717333,-0.247132,0
-0.0474673,0.233139,0,0,0,0,0.0474673,-0.233139,0
-0.0227672,0.216976,0,0,0,0,0.0227672,-0.216976,0
0.00219525,0.19819,0,0,0,0,-0.00219525,-0.19819,0
0.0271019,0.176211,0,0,0,0,-0.0271019,-0.176211,0
0.0513748,0.150336,0,0,0,0,-0.0513748,-0.150336,0
0.0739876,0.119784,0,0,0,0,-0.0739876,-0.119784,0
0.0932112,0.0839241,0,0,0,0,-0.0932112,-0.0839241,0
0.106498,0.0428926,0,0,0,0,-0.106498,-0.0428926,0
0.111119,-0.00151221,0,0,0,0,-0.111119,0.00151221,0
0.105868,-0.0457873,0,0,0,0,-0.105868,0.0457873,0
0.0921109,-0.0865068,0,0,0,0,-0.0921109,0.0865068,0
0.0726091,-0.122006,0,0,0,0,-0.0726091,0.122006,0
0.0498608,-0.152229,0,0,0,0,-0.0498608,0.152229,0
0.0255392,-0.177829,0,0,0,0,-0.0255392,0.177829,0
0.000632387,-0.199587,0,0,0,0,-0.000632387,0.199587,0
-0.0243041,-0.218196,0,0,0,0,0.0243041,0.218196,0
-0.0489647,-0.234217,0,0,0,0,0.0489647,0.234217,0
-0.0731848,-0.248093,0,0,0,0,0.0731848,0.248093,0
-0.09688,-0.260171,0,0,0,0,0.09688,0.260171,0
-0.120011,-0.270725,0,0,0,0,0.120011,0.270725,0
-0.142566,-0.279973,0,0,0,0,0.142566,0.279973,0
-0.164547,-0.288089,0,0,0,0,0.164547,0.288089,0
-0.185965,-0.295217,0,0,0,0,0.185965,0.295217,0
-0.206836,-0.301475,0,0,0,0,0.206836,0.301475,0
