x0,y0,z0,x1,y1,z1,x2,y2,z2
0.202544,-0.182066,0.124371,-1.05691,-0.142441,0.0584495,0.90561,0.375746,0.0308993
0.211981,-0.189702,0.12487,-1.05938,-0.137814,0.0585138,0.899043,0.379156,0.0315362
0.221452,-0.197256,0.125353,-1.06177,-0.133184,0.0585809,0.892357,0.38248,0.0321863
0.230957,-0.204726,0.125819,-1.06407,-0.12855,0.0586509,0.885552,0.385716,0.03285
0.240497,-0.212108,0.126269,-1.06629,-0.123914,0.0587237,0.87863,0.388862,0.0335273
0.250072,-0.219398,0.126702,-1.06842,-0.119275,0.0587991,0.871591,0.391913,0.0342184
0.259683,-0.226593,0.127119,-1.07048,-0.114634,0.0588771,0.864436,0.394867,0.0349236
0.269329,-0.233689,0.127519,-1.07245,-0.109992,0.0589577,0.857165,0.397721,0.035643
0.279011,-0.240684,0.127902,-1.07435,-0.105348,0.0590408,0.84978,0.400472,0.0363767
0.288727,-0.247574,0.128269,-1.07617,-0.100703,0.0591263,0.842281,0.403117,0.037125
0.298479,-0.254355,0.128618,-1.07791,-0.0960574,0.0592143,0.834671,0.405653,0.0378879
0.308264,-0.261025,0.12895,-1.07958,-0.0914111,0.0593045,0.826951,0.408076,0.0386656
0.318083,-0.267581,0.129265,-1.08116,-0.0867645,0.059397,0.819121,0.410385,0.0394582
0.327935,-0.274019,0.129562,-1.08268,-0.0821178,0.0594917,0.811185,0.412576,0.0402658
0.337818,-0.280336,0.129843,-1.08412,-0.0774711,0.0595886,0.803142,0.414647,0.0410885
0.347731,-0.286529,0.130106,-1.08549,-0.0728246,0.0596876,0.794997,0.416594,0.0419263
0.357674,-0.292596,0.130352,-1.08678,-0.0681784,0.0597887,0.786749,0.418415,0.0427794
0.367644,-0.298534,0.13058,-1.08801,-0.0635326,0.0598918,0.778402,0.420107,0.0436477
0.37764,-0.30434,0.130792,-1.08916,-0.0588874,0.0599968,0.769958,0.421667,0.0445314
0.38766,-0.310011,0.130986,-1.09024,-0.0542429,0.0601038,0.761418,0.423094,0.0454304
0.397703,-0.315545,0.131163,-1.09125,-0.0495991,0.0602127,0.752787,0.424384,0.0463447
0.407766,-0.32094,0.131322,-1.09219,-0.0449561,0.0603234,0.744065,0.425536,0.0472742
0.417847,-0.326193,0.131465,-1.09306,-0.0403139,0.0604359,0.735256,0.426547,0.0482191
0.427944,-0.331303,0.131591,-1.09387,-0.0356726,0.0605502,0.726363,0.427416,0.0491792
0.438055,-0.336267,0.131699,-1.0946,-0.0310323,0.0606662,0.717388,0.428139,0.0501544
0.448176,-0.341083,0.131791,-1.09527,-0.0263929,0.0607839,0.708334,0.428715,0.0511446
0.458306,-0.345749,0.131867,-1.09587,-0.0217544,0.0609032,0.699204,0.429144,0.0521499
0.468442,-0.350265,0.131926,-1.0964,-0.0171169,0.0610242,0.690002,0.429422,0.05317
0.478581,-0.354628,0.131968,-1.09687,-0.0124803,0.0611468,0.68073,0.429548,0.0542047
0.488719,-0.358837,0.131995,-1.09727,-0.00784476,0.061271,0.671391,0.429522,0.0552541
0.498855,-0.362892,0.132006,-1.0976,-0.00321009,0.0613967,0.661989,0.429342,0.0563178
0.508985,-0.36679,0.132,-1.09787,0.00142365,0.0615239,0.652527,0.429007,0.0573957
0.519106,-0.370532,0.13198,-1.09807,0.00605651,0.0616527,0.643009,0.428516,0.0584876
0.529215,-0.374116,0.131944,-1.09821,0.0106885,0.0617829,0.633437,0.427868,0.0595934
0.539308,-0.377543,0.131893,-1.09828,0.0153197,0.0619145,0.623815,0.427063,0.0607126
0.549383,-0.380811,0.131827,-1.09829,0.0199501,0.0620476,0.614146,0.426101,0.0618452
0.559437,-0.38392,0.131747,-1.09823,0.0245797,0.0621822,0.604434,0.42498,0.0629908
0.569466,-0.38687,0.131653,-1.09811,0.0292087,0.0623181,0.594681,0.423702,0.0641492
0.579466,-0.389663,0.131544,-1.09792,0.0338369,0.0624554,0.584892,0.422266,0.0653201
0.589435,-0.392296,0.131423,-1.09766,0.0384646,0.0625942,0.575069,0.420672,0.0665032
0.59937,-0.394772,0.131288,-1.09735,0.0430917,0.0627343,0.565215,0.41892,0.0676981
